period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption,total-consumption-units,total-consumption-btu,generation,gross-generation,consumption-for-eg,consumption-for-eg-units,consumption-for-eg-btu,average-heat-content,average-heat-content-units,total-consumption-btu-units,generation-units,gross-generation-units,consumption-for-eg-btu-units,X,Y,FID,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Na,sector_nam,Street_Add,City,County,State,Zip,PrimSource,source_des,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude,LATITUDE,LONGITUDE,DATE,TEMP,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
2020-09-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,-245.68,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-09-01,64.12666666666667,6.133333333333334,12.353333333333333,15.903333333333334,75.66666666666667,53.19666666666667,0.09666666666666666,0.0
2019-06-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,112734,MMBtu per Mcf,120400,9353.82,10795.22,112734,Mcf,120400,1.068,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-06-01,67.86999999999999,6.33,12.24,14.143333333333334,79.13000000000001,56.843333333333334,0.082,0.0
2023-11-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-11-01,43.27333333333333,7.053333333333333,12.366666666666667,15.483333333333333,54.15333333333333,32.50666666666667,0.03133333333333333,0.0
2023-10-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-10-01,56.854838709677416,6.683870967741935,11.941935483870967,16.438709677419357,66.21290322580644,49.23548387096774,0.025161290322580646,0.0
2019-12-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,14380,MMBtu per Mcf,15444,757.74,1374.08,14380,Mcf,15444,1.074,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-12-01,34.774193548387096,7.606451612903225,13.238709677419354,17.951612903225808,42.76774193548387,26.94516129032258,0.05709677419354839,0.0
2021-02-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,151986,MMBtu per Mcf,160345,7586.68,10835.06,151986,Mcf,160345,1.055,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2021-02-01,24.474999999999998,7.546428571428572,12.932142857142859,15.939285714285715,32.864285714285714,17.178571428571427,0.017499999999999998,0.0
2020-02-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,102876,MMBtu per Mcf,110489,5114.41,6902.62,102876,Mcf,110489,1.074,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-02-01,30.158620689655173,8.437931034482759,14.341379310344829,22.56896551724138,39.20344827586207,22.13448275862069,0.013793103448275864,0.0
2022-01-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-01-01,23.306451612903224,8.112903225806452,13.729032258064517,18.31935483870968,31.919354838709676,13.86774193548387,0.003870967741935484,0.0
2023-09-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-09-01,68.44666666666667,4.873333333333333,10.276666666666667,10.110000000000001,78.30333333333333,58.913333333333334,0.033,0.0
2019-05-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,-223.31,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-05-01,57.28387096774193,6.693548387096774,13.235483870967743,15.858064516129033,70.52580645161291,45.54516129032258,0.1661290322580645,0.0
2022-09-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-09-01,67.97,5.883333333333334,11.103333333333333,12.756666666666666,79.41000000000001,58.18666666666666,0.045000000000000005,0.0
2020-01-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,17661,MMBtu per Mcf,18950,-211.79,1349.17,17661,Mcf,18950,1.073,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-01-01,32.670967741935485,7.558064516129033,13.02258064516129,18.1,39.39032258064516,26.532258064516128,0.11161290322580646,0.0
2020-06-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,67059,MMBtu per Mcf,71217,1553.5,3877.8,67059,Mcf,71217,1.062,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-06-01,71.67666666666668,6.323333333333334,11.913333333333334,14.716666666666667,84.0,57.89,0.13866666666666666,0.0
2023-08-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-08-01,72.28387096774195,6.016129032258065,12.683870967741935,19.85483870967742,83.32903225806452,62.538709677419355,0.17193548387096774,0.0
2022-03-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-03-01,38.88387096774194,7.890322580645161,14.251612903225807,20.48709677419355,51.28709677419355,28.661290322580644,0.05419354838709677,0.0
2021-05-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,-334.03,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2021-05-01,61.0,6.300000000000001,13.012903225806452,19.135483870967743,73.95483870967742,48.28064516129032,0.0332258064516129,0.0
2020-05-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,137897,MMBtu per Mcf,146309,11240.66,13336.36,137897,Mcf,146309,1.061,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-05-01,57.63225806451613,7.212903225806452,13.158064516129032,19.16774193548387,69.54516129032258,47.33870967741935,0.11129032258064517,0.0
2019-10-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,35159,MMBtu per Mcf,37796,3016.84,3977.77,35159,Mcf,37796,1.075,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-10-01,53.88387096774194,6.9,12.94516129032258,16.519354838709678,64.96451612903226,43.99677419354839,0.1003225806451613,0.0
2022-07-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-07-01,76.7741935483871,6.148387096774194,11.625806451612904,15.406451612903227,87.97419354838709,65.16451612903225,0.06612903225806452,0.0
2019-08-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,75011,MMBtu per Mcf,80487,6520.07,7519.42,75011,Mcf,80487,1.073,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-08-01,72.68064516129031,5.896774193548388,12.37741935483871,15.922580645161291,83.44193548387096,62.29032258064516,0.07096774193548386,0.0
2019-02-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,151828,MMBtu per Mcf,162608,13835.33,15793.55,151828,Mcf,162608,1.071,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-02-01,27.185714285714287,8.47857142857143,14.632142857142856,17.8,36.86785714285714,18.1,0.04321428571428571,0.0
2023-07-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-07-01,75.6774193548387,4.932258064516129,11.896774193548387,16.69677419354839,86.32903225806452,66.33870967741936,0.16193548387096776,0.0
2019-11-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,152268,MMBtu per Mcf,163536,13438.5,15552.36,152268,Mcf,163536,1.074,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-11-01,35.91,7.136666666666667,12.51,16.106666666666666,44.32666666666667,28.276666666666664,0.06266666666666668,0.0
2023-01-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-01-01,35.28064516129032,6.738709677419355,12.525806451612903,15.493548387096775,42.66451612903226,30.467741935483872,0.07774193548387097,0.0
2022-12-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-12-01,34.225806451612904,8.829032258064515,13.958064516129031,17.641935483870967,40.564516129032256,27.677419354838708,0.05967741935483871,0.0
2019-09-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,84473,MMBtu per Mcf,90808,7345.35,8619.65,84473,Mcf,90808,1.075,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-09-01,67.86,6.0,12.67,15.436666666666667,78.57333333333332,58.20333333333333,0.10233333333333335,0.0
2022-04-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-04-01,46.769999999999996,7.826666666666666,14.203333333333335,22.05666666666667,59.053333333333335,36.330000000000005,0.06566666666666666,0.0
2021-01-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,-768.95,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2021-01-01,29.916129032258063,6.712903225806452,11.519354838709678,13.748387096774193,36.438709677419354,24.10967741935484,0.024193548387096774,0.0
2023-02-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2023-02-01,35.260714285714286,9.017857142857142,16.375,26.035714285714285,47.771428571428565,26.59642857142857,0.07892857142857143,0.0
2021-04-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,-451.42,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2021-04-01,51.54,6.933333333333334,13.47,18.65666666666667,64.02333333333334,39.97666666666667,0.041666666666666664,0.0
2020-03-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,154777,MMBtu per Mcf,166230,14012.02,16163.6,154777,Mcf,166230,1.074,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-03-01,40.84516129032258,8.051612903225806,14.496774193548388,19.53548387096774,50.88709677419355,30.703225806451613,0.08548387096774193,0.0
2022-05-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2022-05-01,64.19354838709677,7.119354838709677,13.754838709677419,20.39032258064516,76.48064516129033,51.76451612903226,0.13096774193548388,0.0
2020-10-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,-245.01,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2020-10-01,51.74516129032258,7.048387096774194,13.235483870967743,17.30322580645161,62.3258064516129,42.18064516129032,0.059354838709677414,0.0
2019-01-01,1740,River Rouge,NG,Natural Gas,MI,Michigan,ALL,132129,MMBtu per Mcf,141510,11229.72,13398.48,132129,Mcf,141510,1.071,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.1118999999999,42.2739,1974.0,12343.0,1740.0,River Rouge,5109.0,DTE Electric Company,Electric Utility,1 Belanger Park,River Rouge,Wayne,Michigan,48218.0,petroleum,Petroleum = 11 MW,Petroleum Liquids,10.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.1119,42.2739,42.4072,-83.009,2019-01-01,24.01290322580645,8.66451612903226,14.85483870967742,18.94516129032258,34.02258064516129,16.05483870967742,0.056451612903225805,0.0
